pan, gain, left, right
58, 78, 0.707, 0.745
58, 79, 0.717, 0.755
58, 80, 0.723, 0.766
58, 81, 0.734, 0.777
58, 82, 0.745, 0.788
58, 83, 0.755, 0.793
58, 84, 0.761, 0.804
58, 85, 0.772, 0.815
58, 86, 0.783, 0.826
58, 87, 0.793, 0.837
58, 88, 0.804, 0.842
58, 89, 0.81, 0.853
58, 90, 0.821, 0.864
58, 91, 0.832, 0.875
58, 92, 0.842, 0.88
58, 93, 0.848, 0.891
58, 94, 0.859, 0.902
58, 95, 0.87, 0.913
58, 96, 0.88, 0.924
58, 97, 0.891, 0.929
58, 98, 0.897, 0.94
58, 99, 0.908, 0.951
59, 0, 0.0, 0.0
59, 2, 0.0, 0.0
59, 3, 0.0, 0.0
59, 4, 0.0, 0.0
59, 5, 0.0, 0.0
59, 6, 0.0, 0.0
59, 7, 0.0, 0.0
59, 8, 0.0, 0.0
59, 9, 0.0, 0.0
59, 10, 0.0, 0.0
59, 11, 0.0, 0.0
59, 12, 0.0, 0.0
59, 13, 0.0, 0.0
59, 14, 0.0, 0.0
59, 15, 0.0, 0.0
59, 16, 0.0, 0.0
59, 17, 0.0, 0.202
59, 18, 0.0, 0.202
59, 19, 0.0, 0.202
59, 20, 0.202, 0.202
59, 21, 0.202, 0.202
59, 22, 0.202, 0.202
59, 23, 0.202, 0.202
59, 24, 0.202, 0.202
59, 25, 0.202, 0.265
59, 26, 0.202, 0.265
59, 27, 0.265, 0.265
59, 28, 0.265, 0.265
59, 29, 0.265, 0.301
59, 30, 0.265, 0.301
59, 31, 0.265, 0.301
59, 32, 0.301, 0.326
59, 33, 0.301, 0.326
59, 34, 0.301, 0.326
59, 35, 0.326, 0.347
59, 36, 0.326, 0.362
59, 37, 0.347, 0.362
59, 38, 0.347, 0.377
59, 39, 0.362, 0.389
59, 40, 0.362, 0.389
59, 41, 0.377, 0.398
59, 42, 0.389, 0.408
59, 43, 0.398, 0.418
59, 44, 0.408, 0.425
59, 45, 0.418, 0.439
59, 46, 0.425, 0.444
59, 47, 0.432, 0.456
59, 48, 0.444, 0.466
59, 49, 0.452, 0.471
59, 50, 0.461, 0.483
59, 51, 0.466, 0.49
59, 52, 0.476, 0.498
59, 53, 0.483, 0.511
59, 54, 0.488, 0.516
59, 55, 0.49, 0.527
59, 56, 0.495, 0.533
59, 57, 0.498, 0.549
59, 58, 0.511, 0.56
59, 59, 0.516, 0.565
59, 60, 0.527, 0.571
59, 61, 0.533, 0.582
59, 62, 0.549, 0.598
59, 63, 0.56, 0.603
59, 64, 0.565, 0.614
59, 65, 0.571, 0.625
59, 66, 0.587, 0.636
59, 67, 0.592, 0.647
59, 68, 0.603, 0.652
59, 69, 0.614, 0.663
59, 70, 0.62, 0.674
59, 71, 0.636, 0.685
59, 72, 0.647, 0.69
59, 73, 0.652, 0.701
59, 74, 0.663, 0.712
59, 75, 0.674, 0.723
59, 76, 0.685, 0.734
59, 77, 0.69, 0.739
59, 78, 0.701, 0.75
59, 79, 0.712, 0.761
59, 80, 0.723, 0.772
59, 81, 0.734, 0.777
59, 82, 0.739, 0.788
59, 83, 0.75, 0.799
59, 84, 0.761, 0.81
59, 85, 0.772, 0.821
59, 86, 0.777, 0.826
59, 87, 0.788, 0.837
59, 88, 0.799, 0.848
59, 89, 0.81, 0.859
59, 90, 0.815, 0.864
59, 91, 0.826, 0.875
59, 92, 0.837, 0.886
59, 93, 0.848, 0.897
59, 94, 0.859, 0.902
59, 95, 0.864, 0.913
59, 96, 0.875, 0.924
59, 97, 0.886, 0.935
59, 98, 0.897, 0.946
59, 99, 0.902, 0.951
60, 0, 0.0, 0.0
60, 2, 0.0, 0.0
60, 3, 0.0, 0.0
60, 4, 0.0, 0.0
60, 5, 0.0, 0.0
60, 6, 0.0, 0.0
60, 7, 0.0, 0.0
60, 8, 0.0, 0.0
60, 9, 0.0, 0.0
60, 10, 0.0, 0.0
60, 11, 0.0, 0.0
60, 12, 0.0, 0.0
60, 13, 0.0, 0.0
60, 14, 0.0, 0.0
60, 15, 0.0, 0.0
60, 16, 0.0, 0.0
60, 17, 0.0, 0.202
60, 18, 0.0, 0.202
60, 19, 0.0, 0.202
60, 20, 0.202, 0.202
60, 21, 0.202, 0.202
60, 22, 0.202, 0.202
60, 23, 0.202, 0.202
60, 24, 0.202, 0.202
60, 25, 0.202, 0.265
60, 26, 0.202, 0.265
60, 27, 0.202, 0.265
60, 28, 0.265, 0.265
60, 29, 0.265, 0.301
60, 30, 0.265, 0.301
60, 31, 0.265, 0.301
60, 32, 0.301, 0.326
60, 33, 0.301, 0.326
60, 34, 0.301, 0.347
60, 35, 0.326, 0.347
60, 36, 0.326, 0.362
60, 37, 0.347, 0.362
60, 38, 0.347, 0.377
60, 39, 0.362, 0.389
60, 40, 0.362, 0.389
60, 41, 0.377, 0.398
60, 42, 0.389, 0.408
60, 43, 0.398, 0.418
60, 44, 0.398, 0.432
60, 45, 0.418, 0.439
60, 46, 0.425, 0.444
60, 47, 0.432, 0.456
60, 48, 0.439, 0.466
60, 49, 0.452, 0.476
60, 50, 0.456, 0.483
60, 51, 0.466, 0.49
60, 52, 0.476, 0.5
60, 53, 0.478, 0.511
60, 54, 0.483, 0.522
60, 55, 0.488, 0.527
60, 56, 0.495, 0.538
60, 57, 0.498, 0.549
60, 58, 0.5, 0.56
60, 59, 0.516, 0.571
60, 60, 0.522, 0.576
60, 61, 0.533, 0.587
60, 62, 0.538, 0.598
60, 63, 0.554, 0.603
60, 64, 0.565, 0.62
60, 65, 0.571, 0.625
60, 66, 0.582, 0.636
60, 67, 0.592, 0.647
60, 68, 0.603, 0.652
60, 69, 0.609, 0.663
60, 70, 0.62, 0.674
60, 71, 0.63, 0.685
60, 72, 0.641, 0.696
60, 73, 0.647, 0.707
60, 74, 0.658, 0.712
60, 75, 0.668, 0.723
60, 76, 0.679, 0.734
60, 77, 0.69, 0.745
60, 78, 0.701, 0.755
60, 79, 0.707, 0.761
60, 80, 0.717, 0.772
60, 81, 0.728, 0.783
60, 82, 0.734, 0.788
60, 83, 0.745, 0.799
60, 84, 0.755, 0.81
60, 85, 0.766, 0.821
60, 86, 0.777, 0.832
60, 87, 0.783, 0.837
60, 88, 0.793, 0.848
60, 89, 0.804, 0.859
60, 90, 0.815, 0.87
60, 91, 0.821, 0.875
60, 92, 0.832, 0.886
60, 93, 0.842, 0.897
60, 94, 0.853, 0.908
60, 95, 0.864, 0.918
60, 96, 0.87, 0.924
60, 97, 0.88, 0.935
60, 98, 0.891, 0.946
60, 99, 0.902, 0.957
61, 0, 0.0, 0.0
61, 2, 0.0, 0.0
61, 3, 0.0, 0.0
61, 4, 0.0, 0.0
61, 5, 0.0, 0.0
61, 6, 0.0, 0.0
61, 7, 0.0, 0.0
61, 8, 0.0, 0.0
61, 9, 0.0, 0.0
61, 10, 0.0, 0.0
61, 11, 0.0, 0.0
61, 12, 0.0, 0.0
61, 13, 0.0, 0.0
61, 14, 0.0, 0.0
61, 15, 0.0, 0.0
61, 16, 0.0, 0.0
61, 17, 0.0, 0.202
61, 18, 0.0, 0.202
61, 19, 0.0, 0.202
61, 20, 0.202, 0.202
61, 21, 0.202, 0.202
61, 22, 0.202, 0.202
61, 23, 0.202, 0.202
61, 24, 0.202, 0.202
61, 25, 0.202, 0.265
61, 26, 0.202, 0.265
61, 27, 0.202, 0.265
61, 28, 0.265, 0.265
61, 29, 0.265, 0.301
61, 30, 0.265, 0.301
61, 31, 0.265, 0.301
61, 32, 0.301, 0.326
61, 33, 0.301, 0.326
61, 34, 0.301, 0.347
61, 35, 0.326, 0.347
61, 36, 0.326, 0.362
61, 37, 0.347, 0.362
61, 38, 0.347, 0.377
61, 39, 0.362, 0.389
61, 40, 0.362, 0.398
61, 41, 0.377, 0.398
61, 42, 0.389, 0.408
61, 43, 0.389, 0.425
61, 44, 0.398, 0.432
61, 45, 0.408, 0.439
61, 46, 0.418, 0.452
61, 47, 0.432, 0.456
61, 48, 0.439, 0.466
61, 49, 0.444, 0.476
61, 50, 0.456, 0.483
61, 51, 0.466, 0.49
61, 52, 0.476, 0.5
61, 53, 0.478, 0.511
61, 54, 0.483, 0.522
61, 55, 0.488, 0.527
61, 56, 0.49, 0.538
61, 57, 0.495, 0.554
61, 58, 0.5, 0.565
61, 59, 0.511, 0.571
61, 60, 0.522, 0.576
61, 61, 0.527, 0.587
61, 62, 0.538, 0.603
61, 63, 0.549, 0.609
61, 64, 0.56, 0.62
61, 65, 0.571, 0.63
61, 66, 0.576, 0.636
61, 67, 0.587, 0.647
61, 68, 0.598, 0.658
61, 69, 0.603, 0.668
61, 70, 0.62, 0.679
61, 71, 0.625, 0.685
61, 72, 0.636, 0.696
61, 73, 0.647, 0.707
61, 74, 0.652, 0.717
61, 75, 0.663, 0.723
61, 76, 0.674, 0.734
61, 77, 0.685, 0.745
61, 78, 0.696, 0.755
61, 79, 0.701, 0.761
61, 80, 0.712, 0.772
61, 81, 0.723, 0.783
61, 82, 0.734, 0.793
61, 83, 0.745, 0.804
61, 84, 0.755, 0.815
61, 85, 0.761, 0.821
61, 86, 0.772, 0.832
61, 87, 0.783, 0.842
61, 88, 0.788, 0.853
61, 89, 0.799, 0.859
61, 90, 0.81, 0.87
61, 91, 0.821, 0.88
61, 92, 0.832, 0.891
61, 93, 0.837, 0.897
61, 94, 0.848, 0.908
61, 95, 0.859, 0.918
61, 96, 0.87, 0.929
61, 97, 0.875, 0.94
61, 98, 0.886, 0.946
61, 99, 0.897, 0.957
62, 0, 0.0, 0.0
62, 2, 0.0, 0.0
62, 3, 0.0, 0.0
62, 4, 0.0, 0.0
62, 5, 0.0, 0.0
62, 6, 0.0, 0.0
62, 7, 0.0, 0.0
62, 8, 0.0, 0.0
62, 9, 0.0, 0.0
62, 10, 0.0, 0.0
62, 11, 0.0, 0.0
62, 12, 0.0, 0.0
62, 13, 0.0, 0.0
62, 14, 0.0, 0.0
62, 15, 0.0, 0.0
62, 16, 0.0, 0.0
62, 17, 0.0, 0.202
62, 18, 0.0, 0.202
62, 19, 0.0, 0.202
62, 20, 0.202, 0.202
62, 21, 0.202, 0.202
62, 22, 0.202, 0.202
62, 23, 0.202, 0.202
62, 24, 0.202, 0.265
62, 25, 0.202, 0.265
62, 26, 0.202, 0.265
62, 27, 0.202, 0.265
62, 28, 0.265, 0.265
62, 29, 0.265, 0.301
62, 30, 0.265, 0.301
62, 31, 0.265, 0.301
62, 32, 0.301, 0.326
62, 33, 0.301, 0.326
62, 34, 0.301, 0.347
62, 35, 0.326, 0.347
62, 36, 0.326, 0.362
62, 37, 0.326, 0.362
62, 38, 0.347, 0.377
62, 39, 0.347, 0.389
62, 40, 0.362, 0.398
62, 41, 0.377, 0.408
62, 42, 0.377, 0.418
62, 43, 0.389, 0.425
62, 44, 0.398, 0.432
62, 45, 0.408, 0.439
62, 46, 0.418, 0.452
62, 47, 0.425, 0.456
62, 48, 0.439, 0.466
62, 49, 0.444, 0.476
62, 50, 0.456, 0.483
62, 51, 0.461, 0.495
62, 52, 0.471, 0.5
62, 53, 0.476, 0.516
62, 54, 0.478, 0.522
62, 55, 0.483, 0.533
62, 56, 0.49, 0.538
62, 57, 0.495, 0.554
62, 58, 0.498, 0.565
62, 59, 0.5, 0.571
62, 60, 0.516, 0.582
62, 61, 0.522, 0.592
62, 62, 0.533, 0.603
62, 63, 0.549, 0.609
62, 64, 0.554, 0.62
62, 65, 0.565, 0.63
62, 66, 0.571, 0.641
62, 67, 0.582, 0.652
62, 68, 0.592, 0.663
62, 69, 0.603, 0.668
62, 70, 0.614, 0.679
62, 71, 0.62, 0.69
62, 72, 0.636, 0.701
62, 73, 0.641, 0.707
62, 74, 0.652, 0.717
62, 75, 0.663, 0.728
62, 76, 0.668, 0.739
62, 77, 0.679, 0.745
62, 78, 0.69, 0.755
62, 79, 0.701, 0.766
62, 80, 0.712, 0.777
62, 81, 0.717, 0.783
62, 82, 0.728, 0.793
62, 83, 0.739, 0.804
62, 84, 0.745, 0.815
62, 85, 0.755, 0.826
62, 86, 0.766, 0.832
62, 87, 0.777, 0.842
62, 88, 0.788, 0.853
62, 89, 0.793, 0.864
62, 90, 0.804, 0.87
62, 91, 0.815, 0.88
62, 92, 0.826, 0.891
62, 93, 0.837, 0.902
62, 94, 0.842, 0.913
62, 95, 0.853, 0.918
62, 96, 0.864, 0.929
62, 97, 0.875, 0.94
62, 98, 0.88, 0.951
62, 99, 0.891, 0.957
63, 0, 0.0, 0.0
63, 2, 0.0, 0.0
63, 3, 0.0, 0.0
63, 4, 0.0, 0.0
63, 5, 0.0, 0.0
63, 6, 0.0, 0.0
63, 7, 0.0, 0.0
63, 8, 0.0, 0.0
63, 9, 0.0, 0.0
63, 10, 0.0, 0.0
63, 11, 0.0, 0.0
63, 12, 0.0, 0.0
63, 13, 0.0, 0.0
63, 14, 0.0, 0.0
63, 15, 0.0, 0.0
63, 16, 0.0, 0.0
63, 17, 0.0, 0.202
63, 18, 0.0, 0.202
63, 19, 0.0, 0.202
63, 20, 0.202, 0.202
63, 21, 0.202, 0.202
63, 22, 0.202, 0.202
63, 23, 0.202, 0.202
63, 24, 0.202, 0.265
63, 25, 0.202, 0.265
63, 26, 0.202, 0.265
63, 27, 0.202, 0.265
63, 28, 0.265, 0.265
63, 29, 0.265, 0.301
63, 30, 0.265, 0.301
63, 31, 0.265, 0.301
63, 32, 0.301, 0.326
63, 33, 0.301, 0.326
63, 34, 0.301, 0.347
63, 35, 0.326, 0.347
63, 36, 0.326, 0.362
63, 37, 0.326, 0.362
63, 38, 0.347, 0.377
63, 39, 0.347, 0.389
63, 40, 0.362, 0.398
63, 41, 0.377, 0.408
63, 42, 0.377, 0.418
63, 43, 0.389, 0.425
63, 44, 0.398, 0.432
63, 45, 0.408, 0.439
63, 46, 0.418, 0.452
63, 47, 0.425, 0.456
63, 48, 0.432, 0.466
63, 49, 0.444, 0.476
63, 50, 0.452, 0.488
63, 51, 0.461, 0.495
63, 52, 0.471, 0.511
63, 53, 0.476, 0.516
63, 54, 0.478, 0.522
63, 55, 0.483, 0.533
63, 56, 0.488, 0.549
63, 57, 0.49, 0.56
63, 58, 0.498, 0.565
63, 59, 0.5, 0.571
63, 60, 0.511, 0.582
63, 61, 0.522, 0.592
63, 62, 0.527, 0.603
63, 63, 0.538, 0.614
63, 64, 0.554, 0.62
63, 65, 0.56, 0.636
63, 66, 0.571, 0.641
63, 67, 0.576, 0.652
63, 68, 0.587, 0.663
63, 69, 0.598, 0.668
63, 70, 0.609, 0.679
63, 71, 0.62, 0.69
63, 72, 0.63, 0.701
63, 73, 0.636, 0.712
63, 74, 0.647, 0.717
63, 75, 0.658, 0.728
63, 76, 0.668, 0.739
63, 77, 0.674, 0.75
63, 78, 0.685, 0.755
63, 79, 0.696, 0.766
63, 80, 0.707, 0.777
63, 81, 0.717, 0.788
63, 82, 0.723, 0.799
63, 83, 0.734, 0.804
63, 84, 0.745, 0.815
63, 85, 0.755, 0.826
63, 86, 0.761, 0.837
63, 87, 0.772, 0.842
63, 88, 0.783, 0.853
63, 89, 0.788, 0.864
63, 90, 0.804, 0.875
63, 91, 0.81, 0.886
63, 92, 0.821, 0.891
63, 93, 0.832, 0.902
63, 94, 0.837, 0.913
63, 95, 0.848, 0.924
63, 96, 0.859, 0.935
63, 97, 0.87, 0.94
63, 98, 0.88, 0.951
63, 99, 0.886, 0.962
64, 0, 0.0, 0.0
64, 2, 0.0, 0.0
64, 3, 0.0, 0.0
64, 4, 0.0, 0.0
64, 5, 0.0, 0.0
64, 6, 0.0, 0.0
64, 7, 0.0, 0.0
64, 8, 0.0, 0.0
64, 9, 0.0, 0.0
64, 10, 0.0, 0.0
64, 11, 0.0, 0.0
64, 12, 0.0, 0.0
64, 13, 0.0, 0.0
64, 14, 0.0, 0.0
64, 15, 0.0, 0.0
64, 16, 0.0, 0.0
64, 17, 0.0, 0.202
64, 18, 0.0, 0.202
64, 19, 0.0, 0.202
64, 20, 0.0, 0.202
64, 21, 0.202, 0.202
64, 22, 0.202, 0.202
64, 23, 0.202, 0.202
64, 24, 0.202, 0.265
64, 25, 0.202, 0.265
64, 26, 0.202, 0.265
64, 27, 0.202, 0.265
64, 28, 0.265, 0.265
64, 29, 0.265, 0.301
64, 30, 0.265, 0.301
64, 31, 0.265, 0.301
64, 32, 0.265, 0.326
64, 33, 0.301, 0.326
64, 34, 0.301, 0.347
64, 35, 0.301, 0.347
64, 36, 0.326, 0.362
64, 37, 0.326, 0.377
64, 38, 0.347, 0.377
64, 39, 0.347, 0.389
64, 40, 0.362, 0.398
64, 41, 0.362, 0.408
64, 42, 0.377, 0.418
64, 43, 0.389, 0.425
64, 44, 0.398, 0.432
64, 45, 0.408, 0.439
64, 46, 0.418, 0.452
64, 47, 0.425, 0.461
64, 48, 0.432, 0.471
64, 49, 0.439, 0.478
64, 50, 0.452, 0.488
64, 51, 0.461, 0.495
64, 52, 0.466, 0.511
64, 53, 0.471, 0.516
64, 54, 0.476, 0.527
64, 55, 0.478, 0.533
64, 56, 0.483, 0.549
64, 57, 0.49, 0.56
64, 58, 0.495, 0.571
64, 59, 0.498, 0.571
64, 60, 0.5, 0.582
64, 61, 0.516, 0.598
64, 62, 0.527, 0.603
64, 63, 0.533, 0.614
64, 64, 0.549, 0.625
64, 65, 0.554, 0.636
64, 66, 0.565, 0.647
64, 67, 0.571, 0.652
64, 68, 0.582, 0.663
64, 69, 0.592, 0.674
64, 70, 0.603, 0.685
64, 71, 0.614, 0.696
64, 72, 0.62, 0.701
64, 73, 0.636, 0.712
64, 74, 0.641, 0.723
64, 75, 0.652, 0.734
64, 76, 0.663, 0.739
64, 77, 0.668, 0.75
64, 78, 0.679, 0.761
64, 79, 0.69, 0.772
64, 80, 0.701, 0.777
64, 81, 0.712, 0.788
64, 82, 0.717, 0.799
64, 83, 0.728, 0.81
64, 84, 0.739, 0.815
64, 85, 0.75, 0.826
64, 86, 0.755, 0.837
64, 87, 0.766, 0.848
64, 88, 0.777, 0.859
64, 89, 0.788, 0.864
64, 90, 0.799, 0.875
64, 91, 0.804, 0.886
64, 92, 0.815, 0.897
64, 93, 0.826, 0.902
64, 94, 0.837, 0.913
64, 95, 0.842, 0.924
64, 96, 0.853, 0.935
64, 97, 0.864, 0.946
64, 98, 0.875, 0.951
64, 99, 0.886, 0.962
65, 0, 0.0, 0.0
65, 2, 0.0, 0.0
65, 3, 0.0, 0.0
65, 4, 0.0, 0.0
65, 5, 0.0, 0.0
65, 6, 0.0, 0.0
65, 7, 0.0, 0.0
65, 8, 0.0, 0.0
65, 9, 0.0, 0.0
65, 10, 0.0, 0.0
65, 11, 0.0, 0.0
65, 12, 0.0, 0.0
65, 13, 0.0, 0.0
65, 14, 0.0, 0.0
65, 15, 0.0, 0.0
65, 16, 0.0, 0.0
65, 17, 0.0, 0.202
65, 18, 0.0, 0.202
65, 19, 0.0, 0.202
65, 20, 0.0, 0.202
65, 21, 0.202, 0.202
65, 22, 0.202, 0.202
65, 23, 0.202, 0.202
65, 24, 0.202, 0.265
65, 25, 0.202, 0.265
65, 26, 0.202, 0.265
65, 27, 0.202, 0.265
65, 28, 0.202, 0.265
65, 29, 0.265, 0.301
65, 30, 0.265, 0.301
65, 31, 0.265, 0.301
65, 32, 0.265, 0.326
65, 33, 0.301, 0.326
65, 34, 0.301, 0.347
65, 35, 0.301, 0.347
65, 36, 0.326, 0.362
65, 37, 0.326, 0.377
65, 38, 0.347, 0.377
65, 39, 0.347, 0.389
65, 40, 0.362, 0.398
65, 41, 0.362, 0.408
65, 42, 0.377, 0.418
65, 43, 0.389, 0.425
65, 44, 0.398, 0.432
65, 45, 0.398, 0.444
65, 46, 0.408, 0.452
65, 47, 0.418, 0.461
65, 48, 0.432, 0.471
65, 49, 0.439, 0.478
65, 50, 0.444, 0.488
65, 51, 0.456, 0.495
65, 52, 0.466, 0.511
65, 53, 0.471, 0.522
65, 54, 0.476, 0.527
65, 55, 0.478, 0.538
65, 56, 0.483, 0.549
65, 57, 0.488, 0.56
65, 58, 0.49, 0.571
65, 59, 0.498, 0.576
65, 60, 0.5, 0.587
65, 61, 0.511, 0.598
65, 62, 0.522, 0.603
65, 63, 0.527, 0.62
65, 64, 0.538, 0.625
65, 65, 0.554, 0.636
65, 66, 0.56, 0.647
65, 67, 0.571, 0.652
65, 68, 0.576, 0.663
65, 69, 0.592, 0.679
65, 70, 0.603, 0.685
65, 71, 0.609, 0.696
65, 72, 0.62, 0.701
65, 73, 0.625, 0.712
65, 74, 0.636, 0.723
65, 75, 0.647, 0.734
65, 76, 0.658, 0.745
65, 77, 0.668, 0.755
65, 78, 0.679, 0.761
65, 79, 0.685, 0.772
65, 80, 0.696, 0.783
65, 81, 0.707, 0.788
65, 82, 0.717, 0.799
65, 83, 0.723, 0.81
65, 84, 0.734, 0.821
65, 85, 0.745, 0.832
65, 86, 0.755, 0.837
65, 87, 0.766, 0.848
65, 88, 0.772, 0.859
65, 89, 0.783, 0.87
65, 90, 0.793, 0.88
65, 91, 0.804, 0.886
65, 92, 0.81, 0.897
65, 93, 0.821, 0.908
65, 94, 0.832, 0.918
65, 95, 0.842, 0.929
65, 96, 0.848, 0.935
65, 97, 0.859, 0.946
65, 98, 0.87, 0.957
65, 99, 0.88, 0.962
66, 0, 0.0, 0.0
66, 2, 0.0, 0.0
66, 3, 0.0, 0.0
66, 4, 0.0, 0.0
66, 5, 0.0, 0.0
66, 6, 0.0, 0.0
66, 7, 0.0, 0.0
66, 8, 0.0, 0.0
66, 9, 0.0, 0.0
66, 10, 0.0, 0.0
66, 11, 0.0, 0.0
66, 12, 0.0, 0.0
66, 13, 0.0, 0.0
66, 14, 0.0, 0.0
66, 15, 0.0, 0.0
66, 16, 0.0, 0.202
66, 17, 0.0, 0.202
66, 18, 0.0, 0.202
66, 19, 0.0, 0.202
66, 20, 0.0, 0.202
66, 21, 0.202, 0.202
66, 22, 0.202, 0.202
66, 23, 0.202, 0.202
66, 24, 0.202, 0.265
66, 25, 0.202, 0.265
66, 26, 0.202, 0.265
66, 27, 0.202, 0.265
66, 28, 0.202, 0.301
66, 29, 0.265, 0.301
66, 30, 0.265, 0.301
66, 31, 0.265, 0.326
66, 32, 0.265, 0.326
66, 33, 0.301, 0.326
66, 34, 0.301, 0.347
66, 35, 0.301, 0.347
66, 36, 0.326, 0.362
66, 37, 0.326, 0.377
66, 38, 0.326, 0.377
66, 39, 0.347, 0.389
66, 40, 0.362, 0.398
66, 41, 0.362, 0.408
66, 42, 0.377, 0.418
66, 43, 0.389, 0.425
66, 44, 0.389, 0.432
66, 45, 0.398, 0.444
66, 46, 0.408, 0.452
66, 47, 0.418, 0.461
66, 48, 0.425, 0.471
66, 49, 0.439, 0.478
66, 50, 0.444, 0.488
66, 51, 0.456, 0.498
66, 52, 0.461, 0.511
66, 53, 0.466, 0.522
66, 54, 0.471, 0.527
66, 55, 0.476, 0.538
66, 56, 0.478, 0.554
66, 57, 0.488, 0.56
66, 58, 0.49, 0.571
66, 59, 0.495, 0.576
66, 60, 0.498, 0.587
66, 61, 0.511, 0.603
66, 62, 0.516, 0.609
66, 63, 0.527, 0.62
66, 64, 0.533, 0.63
66, 65, 0.549, 0.636
66, 66, 0.56, 0.647
66, 67, 0.565, 0.658
66, 68, 0.571, 0.668
66, 69, 0.582, 0.679
66, 70, 0.592, 0.685
66, 71, 0.603, 0.696
66, 72, 0.614, 0.707
66, 73, 0.62, 0.717
66, 74, 0.636, 0.723
66, 75, 0.647, 0.734
66, 76, 0.652, 0.745
66, 77, 0.663, 0.755
66, 78, 0.668, 0.766
66, 79, 0.685, 0.772
66, 80, 0.69, 0.783
66, 81, 0.701, 0.793
66, 82, 0.712, 0.804
66, 83, 0.717, 0.815
66, 84, 0.728, 0.821
66, 85, 0.739, 0.832
66, 86, 0.75, 0.842
66, 87, 0.761, 0.853
66, 88, 0.766, 0.859
66, 89, 0.777, 0.87
66, 90, 0.788, 0.88
66, 91, 0.799, 0.891
66, 92, 0.81, 0.897
66, 93, 0.815, 0.908
66, 94, 0.826, 0.918
66, 95, 0.837, 0.929
66, 96, 0.848, 0.94
66, 97, 0.859, 0.946
66, 98, 0.864, 0.957
66, 99, 0.875, 0.967
67, 0, 0.0, 0.0
67, 2, 0.0, 0.0
67, 3, 0.0, 0.0
67, 4, 0.0, 0.0
67, 5, 0.0, 0.0
67, 6, 0.0, 0.0
67, 7, 0.0, 0.0
67, 8, 0.0, 0.0
67, 9, 0.0, 0.0
67, 10, 0.0, 0.0
67, 11, 0.0, 0.0
67, 12, 0.0, 0.0
67, 13, 0.0, 0.0
67, 14, 0.0, 0.0
67, 15, 0.0, 0.0
67, 16, 0.0, 0.202
67, 17, 0.0, 0.202
67, 18, 0.0, 0.202
67, 19, 0.0, 0.202
67, 20, 0.0, 0.202
67, 21, 0.0, 0.202
67, 22, 0.202, 0.202
67, 23, 0.202, 0.202
67, 24, 0.202, 0.265
67, 25, 0.202, 0.265
67, 26, 0.202, 0.265
67, 27, 0.202, 0.265
67, 28, 0.202, 0.301
67, 29, 0.265, 0.301
67, 30, 0.265, 0.301
67, 31, 0.265, 0.326
67, 32, 0.265, 0.326
67, 33, 0.301, 0.326
67, 34, 0.301, 0.347
67, 35, 0.301, 0.347
67, 36, 0.326, 0.362
67, 37, 0.326, 0.377
67, 38, 0.326, 0.377
67, 39, 0.347, 0.389
67, 40, 0.347, 0.398
67, 41, 0.362, 0.408
67, 42, 0.377, 0.418
67, 43, 0.377, 0.425
67, 44, 0.389, 0.439
67, 45, 0.398, 0.444
67, 46, 0.408, 0.452
67, 47, 0.418, 0.461
67, 48, 0.425, 0.471
67, 49, 0.432, 0.478
67, 50, 0.444, 0.488
67, 51, 0.452, 0.498
67, 52, 0.461, 0.516
67, 53, 0.466, 0.522
67, 54, 0.471, 0.533
67, 55, 0.476, 0.538
67, 56, 0.478, 0.554
67, 57, 0.483, 0.565
67, 58, 0.488, 0.571
67, 59, 0.49, 0.582
67, 60, 0.498, 0.592
67, 61, 0.5, 0.603
67, 62, 0.511, 0.609
67, 63, 0.522, 0.62
67, 64, 0.527, 0.63
67, 65, 0.538, 0.641
67, 66, 0.554, 0.652
67, 67, 0.56, 0.658
67, 68, 0.571, 0.668
67, 69, 0.576, 0.679
67, 70, 0.587, 0.69
67, 71, 0.603, 0.701
67, 72, 0.609, 0.707
67, 73, 0.62, 0.717
67, 74, 0.625, 0.728
67, 75, 0.636, 0.734
67, 76, 0.647, 0.745
67, 77, 0.658, 0.755
67, 78, 0.668, 0.766
67, 79, 0.679, 0.777
67, 80, 0.685, 0.783
67, 81, 0.696, 0.793
67, 82, 0.707, 0.804
67, 83, 0.717, 0.815
67, 84, 0.723, 0.821
67, 85, 0.734, 0.832
67, 86, 0.745, 0.842
67, 87, 0.755, 0.853
67, 88, 0.761, 0.864
67, 89, 0.772, 0.87
67, 90, 0.783, 0.88
67, 91, 0.793, 0.891
67, 92, 0.804, 0.902
67, 93, 0.81, 0.908
67, 94, 0.821, 0.918
67, 95, 0.832, 0.929
67, 96, 0.842, 0.94
67, 97, 0.853, 0.951
67, 98, 0.859, 0.957
67, 99, 0.87, 0.967
68, 0, 0.0, 0.0
68, 2, 0.0, 0.0
68, 3, 0.0, 0.0
68, 4, 0.0, 0.0
68, 5, 0.0, 0.0
68, 6, 0.0, 0.0
68, 7, 0.0, 0.0
68, 8, 0.0, 0.0
68, 9, 0.0, 0.0
68, 10, 0.0, 0.0
68, 11, 0.0, 0.0
68, 12, 0.0, 0.0
68, 13, 0.0, 0.0
68, 14, 0.0, 0.0
68, 15, 0.0, 0.0
68, 16, 0.0, 0.202
68, 17, 0.0, 0.202
68, 18, 0.0, 0.202
68, 19, 0.0, 0.202
